19409971	몽돌이네	한식	37.5659416	126.9950999	을지로20길 10-7 대운빌딩	영업 중	Y
2098188769	도성 닭한마리	한식	37.5674074	127.0074186	을지로43길 30 2층 202호	영업 중	N
11737132	처가집	한식	37.5530495	127.0081959	동호로11가길 22	영업 중	Y
11680069	만포막국수	막국수	37.5558417	127.0103117	동호로14길 2	영업 중	N
1871045928	동궁찜닭 신당왕십리점	찜닭	37.5647023	127.0235697	다산로44길 119	영업 중	N
37326547	통큰왕족발보쌈	족발,보쌈	37.5512329	127.0126432	다산로 32	24시간 영업	N
1860680865	대단한찜닭	한식	37.5618512	127.0213108	퇴계로90길 74 지1층 113호	영업 중	N
1993752170	마늘을 품은 찜닭 신당점	한식	37.5638293	127.0206614	다산로42길 81 1층 102호	24시간 영업	N
37615508	해동안동찜닭	찜닭	37.5599220	127.0216447	다산로36길 109	24시간 영업	N
37695853	옛고을안동찜닭	찜닭	37.5536154	127.0110594	동호로 173	24시간 영업	N
37388577	화끈한본초불닭	닭발	37.5512589	127.0127057	다산로 32	24시간 영업	N
1676013317	찜닭에 꽂힌 닭집애 약수점	한식	37.5523453	127.0108795	동호로7길 31		N
37642320	엄마손안동찜닭	찜닭	37.5613821	127.0224102	퇴계로90길 74	24시간 영업	N
1798193024	진영이네	맥주,호프	37.5697733	126.9948323	종로26길 14	영업 중	Y
